"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05"
"Cobb County","GA","Atlanta-Sandy Springs-Roswell","13","067",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95210727969349,1.95360781941331,1.98736842105263,1.70114942528736,1.68818939154276,1.80626105893562,1.87311827956989,1.8674114039335,1.88910133843212,1.95446265938069,1.95446265938069,1.95446265938069,1.95446265938069,1.95446265938069,2.19354838709677,2.23113964686998,1.98279569892473
"Jackson County","MO","Kansas City","29","095",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62878787878788,1.66571428571429,1.6425,1.72307692307692,1.69204737732657,1.67115270350564,1.68762278978389,1.63405526512323,1.61771844660194,1.61165048543689,1.63840558046836,1.60222222222222,1.6388096208724,1.7,1.72295243204578,1.70068027210884,1.640625,1.64786255411255,1.64285714285714,1.67040358744395,1.7008547008547,1.68808155446086,1.65364583333333,1.65888888888889,1.76974583349152,1.72100647732935,1.70406148366114,1.7322459286745
"Norfolk County","MA","Boston-Cambridge-Newton","25","021",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1125,2.82520325203252,2.61463414634146,2.98888888888889,3.04347826086957,3.1,3.21111111111111,3.18181818181818,3.23076923076923,3.1125,2.875,2.66006097560976,2.56666666666667,2.58696060037523,2.77,2.80397674418605,3.22222222222222,3.28235294117647,3.33333333333333,3.4,3.46969696969697,3.22222222222222,3.2,3.47222222222222,3.08498253783469,3.40227272727273,3.25,3.43611111111111,3.4,3.35416666666667,3.47986111111111,3.19395580503617,3.47585161662818,3.47532894736842,3.34848484848485,3.29100486223663,3.42857142857143,3.48965517241379,3.25,3.39002267573696,3.40681818181818,3.45454545454545,3.61742979242979,3.59347826086957,3.56197625698324,3.51363636363636,3.11183144246353,3.11183144246353,3.11183144246353,3.16170555108608,3.11183144246353,3.5515873015873,3.49616858237548,3.49616858237548,3.50506756756757,3.49183429118774,3.44827586206897,3.44827586206897,3.4390684271958,3.52881355932203,3.4875,3.42729306487696,3.58592471358429,3.5,3.7,3.64130434782609,3.46666666666667
"Denton County","TX","Dallas-Fort Worth-Arlington","48","121",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.680439727065959,0.72463768115942,0.733359133126935,0.794636646621512,0.746211908682263,0.816414290772335,0.83119723985982,0.841009211053264,0.833333333333333,0.838770299037538,0.833333333333333,0.833333333333333,0.828877005347594,0.848556252797669,0.844069302532208,0.860362414242922,0.827422922797224,0.848896434634975,0.871766029246344,0.881142805869132,0.862377122430742,0.86991079240095,0.86321161348158,0.850585315475962,0.847756976333451,0.864168728908886,0.871766029246344,0.870173044834653,0.886561191971081,0.900554355443259,0.88869443833205,0.918587896253602,0.901048492791612,0.89478417266187,0.893591772151899,0.884244372990354,0.889625330424878,0.913696364972582,0.920742049697853,0.917114351496546,0.886607559496034,0.909576713393781,0.908221797323136,0.925925925925926,0.897603950737715,0.931712962962963,0.920062558785572,0.915078914878708,0.924751679447565,0.964147286821705,0.966913861950941,0.985249320091153,0.983284169124877,0.978260869565217,0.962815405046481,0.956937799043062,0.970380194518126,0.964147286821705,0.975499092558984,0.976961789129467,0.984251131371043,0.988855999192708,1.02401129943503,1.03940157963798,1.03490300770883,1.07620709714951,1.08839050131926,1.0938176838115,1.06696428571429,1.06624319419238,1.06202209005947,1.05698529411765,1.07706627924136,1.08273181565797,1.0989010989011,1.11939814102736,1.12747764080251
"Bernalillo County","NM","Albuquerque","35","001",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05633802816901,0.967957276368491,1.09142857142857,0.996810207336523,0.911561227811396,0.91252413290964,0.894023218315345,0.847433080046015,0.855222968845449,0.879280347963622,0.879594017094017,0.96,0.987111931474454,1.12513227513227,0.991678242527139,1.06029106029106,1.17045454545455,1.17045454545455,1.06489167542746,1.17045454545455,1.17045454545455,1.05445069490404,1.1472602739726,1.15909090909091,1,1.15909090909091,1.15909090909091,1.15909090909091,1.17045454545455,1.112043251305,1.09132385429645,1.05593259464451,1.08666666666667,0.996376811594203,1.11111111111111,1.10237315875614,1.12992640075973,1.1384335154827,1.14366528715311,1.12878823915336,1.08695652173913,1.06316489361702,1.05,1.0625,1.16700201207243,1.10207166293769,1.06578947368421,1.09715302491103,1.15850100603622,1.22156862745098
"Jefferson County","AL","Birmingham-Hoover","01","073",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151119571183488,0.175482025105548,0.188802083333333,0.198485506102694,0.189134883753142,0.196987253765933,0.194424715909091,0.173411257872638,0.178339818417639,0.155217968010923,0.138117283950617,0.161637931034483,0.157452764170749
"Hudson County","NJ","New York-Newark-Jersey City","34","017",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19512195121951,2.10843373493976,2.09090909090909,2.01621747920958,2.32717425931825,2.12574850299401,2.34431367243867,2.25,2.08145873503297,2,2.09836065573771,2.17661691542289,2.06117021276596,2.21269841269841,2.54625788250913,2.45215181294476,2.50689531762601,2.47288657659057,2.49703087885986,2.53812636165577,2.62302631578947,2.77525252525253,2.79441117764471,2.69691780821918,2.58097165991903,2.45098039215686,2.22727272727273,2.25221417069243,2.38998482549317,2.52944902902916,2.43333333333333,2.53164556962025,2.6015625,2.6583850931677,2.71158586688578,2.65802137541268,2.6583850931677,2.66466263205394,2.77522935779817,2.62096774193548,2.74939109255393,2.90023201856148,3,3.0949105914718,3.06122448979592,3.1303490990991,2.89337079790855,2.85714285714286,2.99414381277076,2.75087398462102,2.685546875,2.73614654556587,2.80536246276068,2.78260869565217,2.78390191538421,2.92008196721311,3.06720457592075,3.23987828038674,3.1496062992126,3.08641975308642,3.10098522167488,3.16214300385238,3.26722338204593,3.23260073260073,3.24873096446701,3.2719298245614,3.25250836120401,3.3185736677116,3.40909090909091,3.36418695705371,3.28282828282828,3.29308452250274,3.24607396149949,3.42431327845174,3.4654260478069,3.39805825242718,3.38709677419355,3.54743083003953,3.54743083003953,3.57269503546099,3.54743083003953
"Monmouth County","NJ","New York-Newark-Jersey City","34","025",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22647448641484,2.06825496155909,2.01754385964912,2.25694444444444,2.26277372262774,2.24489795918367,1.97278911564626,1.8978102189781,2.12551681752151,2.27777777777778,2.23387193873865,2.05272568430042,2.04666296820361,2.12314471243043,2.23391439909297
"Davidson County","TN","Nashville-Davidson--Murfreesboro--Franklin","47","037",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91623931623932,2.78461538461538,2.58253062751333,2.60146836022831,2.54634391673227,2.53153153153153,2.54954954954955,2.58285420470632,2.62906309751434,2.62976406533575,2.65229230202084,2.72050816696915,2.71678321678322,2.50841750841751,2.47611310840708,2.5,2.53049907578558,2.51683501683502,2.52612612612613,2.54565074717286,2.57561463693539,2.53225806451613,2.56474820143885,2.56058158319871
"Baltimore City","MD","Baltimore-Columbia-Towson","24","510",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21753443063487,2.45216023292946,2.44082840236686,2.44082840236686,2.45879120879121,2.46114163614164,2.48070739549839,2.48070739549839,2.47385103011093,2.42277167277167,2.47385103011093,2.5,2.24872231686542,2.27074366331899,2.4,2.4878640776699,2.17233009708738,2.28813080592518,2.21393034825871,2.0776213592233,2.22811671087533,2.23907766990291,2.09452830188679,2.11060142711519,2.17647058823529,2.09905660377358,2.12378640776699,2.21313669645149,2.17233009708738,2.29017857142857,2.43689024390244,2.39352640545145,2.24514563106796,2.5,2.2061805890874,2.46527777777778,2.3681592039801,2.30240549828179,2.43411246612466,2.26934084843377,2.23584905660377,2.2475,2.2475,2.30708333333333,2.4836225022528,2.32075471698113,2.31978658536585,2.42283657398611,2.48222818341856,2.57692307692308,2.55397030205601,2.55212831013843,2.47986577181208,2.48395787914936,2.46913580246914,2.59157509157509,2.65660033632287,2.67399267399267,2.60576923076923,2.5974025974026,2.55543756280259,2.48051948051948,2.48551859099804,2.5487012987013,2.65709156193896,2.59330859858101,2.64431486880466,2.75773195876289,2.70571428571429
"Tulsa County","OK","Tulsa","40","143",77,,,,,,,,,,,,0.65237651444548,0.657254761417162,0.677983623850213,0.693341040690895,0.680714916151809,0.67157712305026,0.666027270348043,0.677331849401006,0.683889880100149,0.683183183183183,0.66334991708126,0.694444444444444,0.71364995331226,0.684762490699347,0.7,0.727171039251576,0.705580500320718,0.711206553747324,0.705273885688262,0.698341836734694,0.694444444444444,0.678377908213954,0.694444444444444,0.684758771929825,0.678721174004193,0.686397442989735,0.694444444444444,0.706131422659357,0.7275,0.723054849669518,0.734802939211757,0.712199411118672,0.718711092863412,0.736648250460405,0.742115027829313,0.734290843806104,0.726485990619912,0.734072022160665,0.741695303550974,0.745192307692308,0.750577367205543,0.750629902893035,0.760869565217391,0.747424419836675,0.753693103782578,0.750072129255626,0.742857142857143,0.751794739168311,0.742444152431012,0.752446067201222,0.761412186707487,0.767326732673267,0.78530256398993,0.779518646491124,0.769669327251995,0.76544765692098,0.751988225823887,0.752855659397715,0.756856482955028,0.762093310823819,0.766384778012685,0.770397847137406,0.782479549193082,0.783298548524808,0.802982930129274,0.778546712802768,0.789383376079182,0.773527404258416,0.75198249931638,0.74792935283423,0.7450841347188,0.757424785922195,0.756343391061253,0.772053994347809,0.78125,0.777378912643208,0.790033424491036,0.77734375,0.769410160734788,0.76406319625019,0.761316872427984,0.752314814814815,0.753584643848289,0.753025603545577,0.753310892837435,0.769260760764327,0.780590717299578,0.787909547417611,0.788455886518796,0.793650793650794,0.78125,0.78125,0.78125,0.774072903497682,0.776270653188812,0.775227680204087,0.776797829036635,0.787210047105084,0.796258264521438,0.80030487804878,0.807722265835827
"Kent County","MI","Grand Rapids-Wyoming","26","081",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.919284853848612,0.807662791143855,0.906635802469136,0.9391771019678,0.87297598123944,0.943396226415094,0.927040122294037,1.00842043071767,1.06814621037555,1.01454585202338,0.960189249478305,0.94285178035178,0.917431192660551,0.994192582366859,0.987376014427412,1.01279317697228,0.883840888800714,1.01063302412762,1.04853205512283,1.02572000146379,1.06876890482815,1.05893186003683,1.06951871657754,1.04924332633311,0.997196801055322,1.01377703756799,1.103515625,1.16472868217054,1.20233610890827,1.17011701170117,1.15864527629234,1.1801738226118,1.14197530864198
"Polk County","FL","Lakeland-Winter Haven","12","105",79,,,,,,,,,,,,,,,,,0.714780234446249,0.692982895703882,0.7145966161373,0.694444444444444,0.692189754689755,0.698442488723517,0.68452380952381,0.646720177970178,0.645292207792208,0.694444444444444,0.694444444444444,0.690104166666667,0.750341064120055,0.697115384615385,0.696631247474067,0.720664173789174,0.682350237954315,0.696593804387559,0.72337962962963,0.737162255307417,0.716679474043716,0.760765550239234,0.795644891122278,0.789473684210526,0.756227758007117,0.761319634257452,0.761217948717949,0.73910538855099,0.762955854126679,0.744548286604361,0.708689458689459,0.706286476917545,0.728383458646617,0.732899022801303,0.726170895989975,0.744548286604361,0.75491229474658,0.777009857462558,0.76844262295082,0.78125,0.71483771251932,0.711477830047042,0.701483773434884,0.71841155234657,0.742827502985975,0.737002871084446,0.76882074298909,0.78125,0.72337962962963,0.755767700875099,0.7548032936871,0.733024691358025,0.737833405067579,0.754987853740102,0.753668457978803,0.797275641025641,0.801321718710333,0.756591892955529,0.794314381270903,0.810788374323587,0.778092874867068,0.786924939467312,0.847578347578348,0.84141156462585,0.835958543771044,0.78125,0.734405777170206,0.828335278629788,0.794094173982442,0.892857142857143,0.837053571428571,0.874257320000225,0.878274594715802,0.814814814814815,0.823610157858614,0.861555273765709,0.865475524661766,0.813356164383562,0.833563408798086,0.872093023255814,0.86405529953917,0.840345916348594,0.803571428571429,0.879156010230179,0.91304347826087,0.89662447257384,0.823819888651978,0.829264569228727,0.894951140065147,0.851581508515815,0.906171299779768,0.967982129560685,0.922361536768316,0.931033252461824,1.03021978021978,1.01130050505051
"District of Columbia","DC","Washington-Arlington-Alexandria","11","001",80,,,,,,,,,,,,,,,,,,,,,,3.80952380952381,3.62549800796813,3.6475,3.53049907578558,3.48959911833586,3.51254480286738,3.50883040935673,3.50888888888889,3.50888888888889,3.50888888888889,3.53858118617705,3.5,3.53601694915254,3.60868623473226,3.67614879649891,3.59906542056075,3.64173228346457,3.6975,3.4133589884552,3.30472103004292,3.33333333333333,3.575,3.50675213675214,3.40217391304348,3.4,3.40217391304348,3.3565873015873,3.3,3.3125,3.36101827094474,3.3125,3.3125,3.3125,3.34151308211288,3.37306611524326,3.24710200927357,3.35992047713718,3.45918367346939,3.46727549467276,3.41499085923218,3.42918661878159,3.384,3.40157480314961,3.42388758782201,3.485456430806,3.50888888888889,3.48870967741935,3.48623853211009,3.50944444444444,3.5046511627907,3.55420600858369,3.53434959349593,3.59,3.625,3.63232682060391,3.60728249488626,3.63096386538409,3.5625,3.46422338568935,3.41217605923488,3.47543416020564,3.4284496124031,3.50509858678176,3.46153846153846,3.52570754716981,3.51687388987567,3.59574468085106,3.61333333333333,3.66217532467532,3.84030418250951,3.78542742398164,3.70085497835498,3.69328737655226,3.6976320582878,3.68333333333333,3.61305164639978,3.63545672075332,3.65631929046563,3.75782881002088,3.83333333333333,3.86231884057971,4.04148471615721,3.7983367983368,3.79314591700134,3.78727634194831,3.78698224852071,3.75719254804858,3.78030303030303,3.80520932619694,3.86644407345576,3.84624477177669
"Denver County","CO","Denver-Aurora-Lakewood","08","031",81,,,,,,,,,,,,,,,,,,,,,,,,1.7112676056338,1.63047445255474,1.57894736842105,1.56499110679926,1.70288825757576,1.74583333333333,1.7741935483871,1.70506912442396,1.63670033670034,1.63636363636364,1.70454545454545,1.60833333333333,1.61045531197302,1.78571428571429,1.81021999443052,1.75366904660248,1.66666666666667,1.67982715008432,1.71687109187109,1.7,1.67298241387617,1.68944732937685,1.72222222222222,1.92830785450712,2.02783300198807,2.02783300198807,2.02783300198807,2.02783300198807,1.81363636363636,1.96494464944649,1.95985401459854,2.02,2.0625,2.0229432002536,2.05820867787792,2.00764818355641,2.11254612546125,2.12606837606838,2.14285714285714,2.13362866966411,2.25185185185185,2.34072022160665,2.25806451612903,2.23323170731707,2.31552388119163,2.36323527625618,2.28571428571429,2.32212389380531,2.26950354609929,2.34583333333333,2.24210526315789,2.2520325203252,2.4453781512605,2.47438785181275,2.38128113879004,2.48909090909091,2.35714285714286,2.30315000319234,2.30938218196566,2.33087330873309,2.51256281407035,2.5216333253831,2.61538461538462,2.64264264264264,2.66000766503785,2.64285714285714,2.59582938851956,2.64423076923077,2.63345195729537,2.67741935483871,2.65625,2.67803837953092,2.60788764909581,2.62938230383973,2.65205565263262,2.73584905660377,2.659778811378,2.69972451790634,2.68867924528302,2.73191489361702,2.70302093467036,2.68315018315018,2.70571827057183,2.69736842105263,2.68595041322314,2.6878612716763,2.71581591677406,2.72521739130435,2.74744934914426
"Fort Bend County","TX","Houston-The Woodlands-Sugar Land","48","157",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.838910482546547,0.84271922767498,0.889801505817933,0.834369001063691,0.787335915204537,0.850785340314136,0.882216014897579,0.866461395757664,0.82713042526408,0.815347721822542,0.836827393431167,0.808814520504787,0.821692686935086,0.87719298245614,0.860881542699725,0.856585302742798,0.871160387470842,0.850228907782865,0.855937035937036,0.838349097162511,0.835654596100279,0.860490662760893,0.871913580246914,0.870379628352667,0.884508466009603,0.871913580246914,0.878474002666393,0.922330097087379,0.892857142857143,0.905624404194471
"Ocean County","NJ","New York-Newark-Jersey City","34","029",83,,,,1.11223458038423,1.11249711215057,1.07346680205035,1.02593424683412,1.00715990453461,1.11228813559322,1.12175492752512,1.06487800686559,1.05416827977804,1.0582976093925,1.05377906976744,1.04166666666667,1.06877323420074,1.08333333333333,1.09953703703704,1.11714975845411,1.09223300970874,1.08333333333333,1.05580693815988,1.06132075471698,1.05580693815988,1.06929652701028,1.09489051094891,1.11475409836066,1.11275964391691,1.11607142857143,1.10294117647059,1.11183827806864,1.11256544502618,1.09500792223364,1.09351432880845,1.12088917298536,1.16071428571429,1.16892911010558,1.16788321167883,1.19243421052632,1.23239296806692,1.24861419068736,1.23354043909911,1.20585701981051,1.20695790857475,1.1875,1.16666666666667,1.1609907120743,1.15990774553142,1.14854517611026,1.15044247787611,1.14693118412895,1.17104329311568,1.2,1.19370968502575,1.20434851248948,1.20772946859903,1.19272707677313,1.16666666666667,1.16588953643269,1.17547812473555,1.20486835245047,1.27420998980632,1.23647604327666,1.26315789473684,1.2291325695581,1.2291325695581,1.22911925594989,1.21180029734463,1.23782677860848,1.24220534128394,1.24107142857143,1.2415293040293,1.22473974280465,1.22425798329044,1.2055154508612,1.20535714285714,1.24564025909317,1.24496280223187,1.20486835245047,1.21396054628225,1.2322206095791,1.17156862745098,1.18009925683973,1.24804992199688,1.26732018529686,1.27695964749536,1.33228840125392,1.34333930704898,1.34146341463415,1.3502212533882,1.32736021237763,1.31340579710145,1.30266075388027,1.30266075388027,1.28205128205128,1.31040131040131,1.35135135135135,1.39540628115653,1.36078786815586,1.40336808340016,1.39894137038576,1.37947725072604,1.35869565217391,1.34359368230336,1.33928571428571,1.36462042683659,1.3764880952381,1.38888888888889,1.4034401876466,1.42962991934362,1.43682802529275,1.45888594164456
"Arapahoe County","CO","Denver-Aurora-Lakewood","08","005",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28013029315961,2.28521126760563,2.28385599625301,2.25490196078431,2.23557692307692,2.25464190981432,2.24673202614379,2.25714285714286,2.33066132264529,2.30392156862745,2.28013029315961,2.2525,2.17223198594025,2.16191194736478,2.16947800245494
"Brevard County","FL","Palm Bay-Melbourne-Titusville","12","009",85,0.844594594594595,0.794609284800449,0.786885245901639,0.802139037433155,0.831422018348624,0.842279613831338,0.842279613831338,0.831202046035806,0.918367346938776,0.883709888670596,0.876777251184834,0.826053895410886,0.819828408007626,0.832834331337325,0.843420981222186,0.855793657038321,0.843373493975904,0.856598984771574,0.846182895161153,0.846722157697767,0.860215053763441,0.882355749035781,0.875959079283887,0.859555379642457,0.872020602310518,0.864606328182487,0.881764466177669,0.878308880608601,0.874152995215868,0.875,0.858837165737836,0.875,0.899679206765821,0.90751944684529,0.924607208872458,0.900687417275095,0.870967741935484,0.896387595522344,0.913487636141044,0.91104384337467,0.915679659136605,0.919963201471941,0.922600569645023,0.91547146780592,0.903614457831325,0.91547146780592,0.908305177968099,0.879901960784314,0.891772700983227,0.884208835478378,0.884208835478378,0.916264090177134,0.942626152163724,0.956585724797645,0.932835820895522,0.959372834372834,0.97393105275199,0.977010002771173,1.00596125186289,1.01105928234147,0.993726941291053,1,1.06187464757334,1.0371650821089,1.02941176470588,1.05630630630631,1.03925379275328,1.036866359447,1.09375,1.06323480413156,1.04930431735797,1.05675943961642,1.14475627769572,1.194743130227,1.15646258503401,1.11801262673903,1.05238540692236,1.06564364876385,1.05771915517098,1.03795966785291,1.03864275527477,1.10716822670782,1.06981981981982,1.01853993216158,1.05291576673866,1.14723172764763,1.1736556008542,1.20833333333333,1.22189638318671,1.22950819672131,1.24910778015703,1.242983159583,1.22116689280868,1.21629311548666,1.2035010940919,1.1968085106383,1.19733948158357,1.26927377589454,1.33333333333333,1.32578057588444,1.30797705595945,1.3030888030888,1.28048783463358,1.2987012987013,1.29236588811577,1.30442853123813,1.33057362507392,1.30496033934581,1.2987012987013,1.3262599469496,1.32354016916982,1.29654255319149
"New Castle County","DE","Philadelphia-Camden-Wilmington","10","003",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63484848484848,1.73794117647059,1.80597674418605,1.798,1.65526315789474,1.69861111111111,1.85580623080623,1.84472934472934,1.84112482853224,1.84224965706447,1.88732679357679,1.95812451437451,1.89555555555556,1.96170816262212,1.97749763630633,2.09866666666667,2.05263157894737,2.11586722488038,2.06666666666667,2.07333333333333,2.08,2.09473684210526
"Anne Arundel County","MD","Baltimore-Columbia-Towson","24","003",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82584152826881,2.81786941580756,2.81786941580756,2.9242076484288,2.96928327645051,2.96957071623944,2.95247892412686,2.93060498220641,2.88014311270125,2.94661921708185,2.88079470198675,2.88079470198675,2.86720511113447,2.74476077500989,2.67709082690875,2.79245283018868,2.95212765957447
"Union County","NJ","New York-Newark-Jersey City","34","039",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58634716253636,1.4420410427066,1.46294484529779,1.4145810663765,1.39418850240908,1.50578075815418,1.50578075815418,1.44230769230769,1.50927989682773,1.65422885572139,1.68185006807544,1.62229617304493,1.56,1.61839863713799,1.52838427947598,1.54797099919051,1.47811256395679,1.43323996265173,1.43323996265173,1.59277163904236,1.62229617304493,1.75745564016726,1.71159947832519,1.64959445316588,1.69363944298081,1.61082741727903,1.61861447583336,1.62520121420027,1.62009117595336,1.60875160875161,1.55709342560554,1.56827363598501,1.58730158730159
"Washington County","OR","Portland-Vancouver-Hillsboro","41","067",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.318,2.30425565988436,2.25490196078431,2.23591549295775,2.1841704718417,2.17483171479409,2.26298211592329,2.22566371681416,2.20950704225352,2.24174110366741,2.20802919708029,2.16772151898734,1.95,2.15648854961832,2.31630170316302,2.34384322364496,2.31751824817518,2.31751824817518,2.4440530293277,2.33271375464684,2.3448905109489,2.28707758853744,2.19512195121951,2.23996350364964,2.2536496350365,2.24279835390946,2.40079791040504,2.40196078431373,2.41776466732219
"Douglas County","NE","Omaha-Council Bluffs","31","055",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23611111111111,1.25,1.34858664180203,1.37218045112782,1.33617886178862,1.33333333333333,1.3390243902439,1.38905325443787,1.34184947322846,1.36515151515152,1.37077005675717,1.29011990034257,1.38235294117647,1.46525828186412,1.53798076923077,1.47317073170732,1.42439024390244,1.4375,1.54784240150094,1.45789930555556,1.43118008435723,1.47526501766784,1.48523985239852,1.50090415913201,1.5,1.51162790697674,1.54754026392693,1.54225352112676
"Kane County","IL","Chicago-Naperville-Elgin","17","089",91,,,,,,,,,,,,,,0.835654596100279,0.846151331056823,0.852596334441851,0.885767763741762,0.863912814715802,0.887573964497041,0.887573964497041,0.894665766374072,0.888157894736842,0.87436723423838,0.89238845144357,0.890224627861642,0.8859357696567,0.8859357696567,0.913061759382577,0.91204252473152,0.991387783183449,0.980392156862745,0.9375,0.959401251755075,0.956937799043062,0.953528281944334,0.927706710448866,0.933669790915645,0.949143711687202,0.925611427234519,0.926248548199768,0.930232558139535,0.945683802133851,0.946843853820598,0.927516870553819,0.946068749114643,0.953898934969458,0.946843853820598,0.922896928242323,0.901999024865919,0.8968755923422,0.8968755923422,0.951506232253028,0.946843853820598,0.938308886971527,0.938308886971527,0.91703056768559,0.904845300642148,0.910072286567227,0.911680911680912,0.933371872716913,0.902727201097141,0.911300121506683,0.938086303939963,0.926248548199768,0.923855165069223,0.939967323198215,0.946843853820598,0.959046137895282,0.949143711687202,0.955204216073781,0.946843853820598,0.958547019396771,0.948138459219278,0.982834994462901,0.958003424707656,0.945293644408689,0.973704639619168,0.986643002344117,0.901328273244782,0.961738227146814,0.92891760904685,1.00402955003358,0.955131052865393,0.932454411690314,0.945293644408689,1.01182055672993,1.00350262697023,1.00818845479121,1.00137048880767,0.975145609373406,1.02625820568928,1.04285497309853,1.03536449990164,1.07118871725991,1.04661139833673,1.0057455390701,1.01294989987995,0.993220121118638,1.13138686131387,1.12687334384144,1.11742424242424,1.12359550561798,1.2396694214876,1.15931548228548,1.20419001573771,1.05006509816573,1.05868118572293,1.02295409181637,1.03820598006645,1.08267716535433,1.12397444298597,1.06727037516171
